order_id,order_date,customer_id,product,category,quantity,price,region,revenue
503433,2023-12-08,C100294,Наушники,Электроника,1,2727.59,Санкт-Петербург,2727.59
503082,2023-06-27,C100459,Куртка,Одежда,1,6856.22,Москва,6856.22
500064,2023-08-27,C100625,Джинсы,Одежда,1,3548.69,Казань,3548.69
500770,2023-07-12,C100742,Набор косметики,Красота,1,2490.09,Москва,2490.09
501224,2023-01-19,C100750,Рюкзак спортивный,Спорт,1,3505.88,Санкт-Петербург,3505.88
502532,2023-11-05,C100675,Powerbank,Электроника,1,1973.76,Санкт-Петербург,1973.76
501934,2023-01-12,C100734,Набор косметики,Красота,1,2589.88,Москва,2589.88
500820,2023-08-20,C100563,Массажер,Красота,1,4406.8,Новосибирск,4406.8
500781,2023-02-01,C100751,Коврик для йоги,Спорт,1,1236.45,Москва,1236.45
502646,2023-01-25,C100273,Наушники,Электроника,2,2818.98,Екатеринбург,5637.96
502910,2023-07-29,C100045,Джинсы,Одежда,1,3376.7,Екатеринбург,3376.7
500211,2023-08-30,C100140,Парфюм,Красота,1,3830.71,Екатеринбург,3830.71
500753,2023-09-13,C100581,Джинсы,Одежда,1,2940.07,Екатеринбург,2940.07
502877,2023-05-24,C100645,Набор косметики,Красота,1,2595.75,Москва,2595.75
501167,2023-05-29,C100578,Набор косметики,Красота,1,2417.63,Санкт-Петербург,2417.63
502808,2023-03-20,C100293,Футболка,Одежда,1,872.72,Екатеринбург,872.72
502569,2023-12-24,C100062,Настольная лампа,Дом и сад,1,1553.65,Санкт-Петербург,1553.65
501380,2023-11-28,C100599,Умные часы,Электроника,1,7293.82,Казань,7293.82
503121,2023-12-03,C100423,Куртка,Одежда,1,7495.37,Москва,7495.37
501615,2023-01-17,C100353,Шампунь,Красота,1,610.89,Новосибирск,610.89
501284,2023-04-10,C100636,Футболка,Одежда,1,986.31,Москва,986.31
502537,2023-02-14,C100324,Куртка,Одежда,1,7477.11,Новосибирск,7477.11
500717,2023-06-19,C100495,Набор кастрюль,Дом и сад,1,3820.14,Екатеринбург,3820.14
502986,2023-04-07,C100425,Футболка,Одежда,1,1000.54,Москва,1000.54
501388,2023-01-06,C100223,Рюкзак спортивный,Спорт,1,3350.91,Казань,3350.91
502518,2023-12-28,C100470,Гантели,Спорт,3,2140.95,Москва,6422.85
500340,2023-08-30,C100843,Парфюм,Красота,1,4333.91,Москва,4333.91
500736,2023-04-27,C100330,Рюкзак спортивный,Спорт,1,3744.0,Москва,3744.0
501716,2023-01-19,C100750,Шампунь,Красота,1,513.34,Санкт-Петербург,513.34
502586,2023-11-23,C100152,Коврик для йоги,Спорт,1,1265.11,Новосибирск,1265.11
500551,2023-03-23,C100001,Куртка,Одежда,1,6871.88,Москва,6871.88
500518,2023-02-04,C100272,Футболка,Одежда,1,847.94,,847.94
503328,2023-12-11,C100235,Набор косметики,Красота,1,2361.73,Москва,2361.73
502042,2023-04-26,C100032,Куртка,Одежда,1,7785.01,Москва,7785.01
502520,2023-12-05,C100157,Велоперчатки,Спорт,2,814.63,Новосибирск,1629.26
503313,2023-12-07,C100526,Куртка,Одежда,1,7747.36,Екатеринбург,7747.36
502306,2023-10-23,C100588,Настольная лампа,Дом и сад,1,1566.51,Москва,1566.51
501785,2023-01-23,C100609,Бутылка для воды,Спорт,2,641.97,Москва,1283.94
502654,2023-02-13,C100641,Powerbank,Электроника,1,1869.57,Новосибирск,1869.57
501482,2023-11-01,C100564,Постельное белье,Дом и сад,1,2014.68,Санкт-Петербург,2014.68
502333,2023-11-26,C100828,Органайзер,Дом и сад,1,918.24,Москва,918.24
502209,2023-07-10,C100099,Шампунь,Красота,1,611.93,Санкт-Петербург,611.93
501272,2023-09-29,C100081,Массажер,Красота,1,3755.8,Новосибирск,3755.8
500843,2023-01-26,C100757,Джинсы,Одежда,2,3162.25,Новосибирск,6324.5
501348,2023-10-02,C100129,Органайзер,Дом и сад,1,1022.73,Москва,1022.73
500021,2023-01-25,C100734,Настольная лампа,Дом и сад,1,1582.47,Москва,1582.47
502245,2023-02-21,C100321,Гантели,Спорт,1,2162.25,Москва,2162.25
500880,2023-01-02,C100386,Парфюм,Красота,1,4066.92,Санкт-Петербург,4066.92
503113,2023-01-22,C100550,Куртка,Одежда,1,6120.94,Казань,6120.94
502966,2023-06-28,C100450,Крем для лица,Красота,1,1159.37,Санкт-Петербург,1159.37
502817,2023-11-24,C100455,Плед,Дом и сад,1,1566.61,Москва,1566.61
500786,2023-03-04,C100000,Шапка,Одежда,1,658.19,Санкт-Петербург,658.19
501959,2023-02-27,C100155,Органайзер,Дом и сад,1,833.18,Москва,833.18
500864,2023-12-05,C100608,Плед,Дом и сад,1,1689.29,Новосибирск,1689.29
503316,2023-12-16,C100690,Кроссовки,Одежда,1,4773.37,Казань,4773.37
500960,2023-04-21,C100014,Шампунь,Красота,2,613.25,Москва,1226.5
503011,2023-06-14,C100751,Массажер,Красота,2,4103.41,Санкт-Петербург,8206.82
500355,2023-03-04,C100014,Кроссовки,Одежда,2,5022.35,Москва,10044.7
503225,2023-11-12,C100158,Джинсы,Одежда,1,3308.51,Екатеринбург,3308.51
501696,2023-03-22,C100334,Постельное белье,Дом и сад,2,2091.31,Екатеринбург,4182.62
503335,2023-12-28,C100759,Рюкзак спортивный,Спорт,1,3340.7,Санкт-Петербург,3340.7
501226,2023-12-25,C100267,Powerbank,Электроника,1,1861.35,Казань,1861.35
502085,2023-10-23,C100512,Умные часы,Электроника,1,6809.06,Екатеринбург,6809.06
502880,2023-03-07,C100410,Набор косметики,Красота,1,2954.3,Казань,2954.3
501397,2023-10-06,C100162,Powerbank,Электроника,1,1681.88,Новосибирск,1681.88
502359,2023-02-07,C100720,Кроссовки,Одежда,2,5486.88,Новосибирск,10973.76
502971,2023-05-27,C100437,Шампунь,Красота,2,570.21,Москва,1140.42
502465,2023-06-01,C100109,Куртка,Одежда,1,7224.58,Екатеринбург,7224.58
500730,2023-03-06,C100592,Футболка,Одежда,1,822.59,Санкт-Петербург,822.59
502604,2023-07-26,C100762,Плед,Дом и сад,1,1830.71,Санкт-Петербург,1830.71
500059,2023-01-04,C100586,Наушники,Электроника,1,2840.5,Екатеринбург,2840.5
502091,2023-12-17,C100062,Массажер,Красота,1,3790.41,Москва,3790.41
502372,2023-01-19,C100071,Гантели,Спорт,1,2108.0,Москва,2108.0
502273,2023-02-18,C100338,Органайзер,Дом и сад,2,987.51,Санкт-Петербург,1975.02
502907,2023-02-14,C100412,Велоперчатки,Спорт,1,853.07,Новосибирск,853.07
502147,2023-08-11,C100759,Велоперчатки,Спорт,1,904.57,Санкт-Петербург,904.57
500215,2023-02-22,C100848,Смартфон-чехол,Электроника,1,814.19,Москва,814.19
501181,2023-03-09,C100704,Органайзер,Дом и сад,1,939.7,Санкт-Петербург,939.7
501142,2023-03-13,C100442,Постельное белье,Дом и сад,1,2023.7,Москва,2023.7
503330,2023-12-02,C100313,Футболка,Одежда,1,1011.51,Санкт-Петербург,1011.51
501992,2023-10-31,C100104,Куртка,Одежда,2,6562.24,Казань,13124.48
501822,2023-03-31,C100303,Куртка,Одежда,1,6961.25,Санкт-Петербург,6961.25
501990,2023-07-12,C100420,Футболка,Одежда,1,876.42,Москва,876.42
502062,2023-08-10,C100510,Набор косметики,Красота,1,2405.14,Санкт-Петербург,2405.14
501770,2023-11-26,C100444,Коврик для йоги,Спорт,1,1284.21,Казань,1284.21
501459,2023-12-31,C100566,Велоперчатки,Спорт,1,929.48,Новосибирск,929.48
500750,2023-11-21,C100491,Куртка,Одежда,1,6875.91,Москва,6875.91
500454,2023-01-03,C100660,Органайзер,Дом и сад,1,857.12,Москва,857.12
502110,2023-01-07,C100527,Постельное белье,Дом и сад,1,2357.85,Москва,2357.85
502611,2023-09-02,C100677,Органайзер,Дом и сад,1,961.44,Санкт-Петербург,961.44
501354,2023-02-17,C100023,Массажер,Красота,1,3992.79,Москва,3992.79
500214,2023-12-27,C100757,Постельное белье,Дом и сад,1,2356.62,Москва,2356.62
501494,2023-03-17,C100670,Органайзер,Дом и сад,1,1013.21,Новосибирск,1013.21
500241,2023-03-18,C100497,Рюкзак спортивный,Спорт,1,3806.57,Москва,3806.57
502936,2023-01-26,C100550,Крем для лица,Красота,1,1342.09,Санкт-Петербург,1342.09
500342,2023-01-08,C100599,Массажер,Красота,1,4433.89,Санкт-Петербург,4433.89
500148,2023-11-07,C100673,Гантели,Спорт,1,2173.44,Новосибирск,2173.44
501658,2023-05-09,C100194,Плед,Дом и сад,1,1608.75,Екатеринбург,1608.75
503110,2023-08-19,C100182,Велоперчатки,Спорт,2,1010.2,Новосибирск,2020.4
502394,2023-11-10,C100117,Рюкзак спортивный,Спорт,1,3241.75,Москва,3241.75
502404,2023-07-13,C100756,Крем для лица,Красота,1,1309.71,Казань,1309.71
501069,2023-09-03,C100572,Велоперчатки,Спорт,1,881.64,Казань,881.64
500218,2023-09-28,C100769,Куртка,Одежда,1,7328.82,Москва,7328.82
501732,2023-10-12,C100166,Рюкзак спортивный,Спорт,1,3264.42,Казань,3264.42
502984,2023-09-08,C100491,Массажер,Красота,1,4249.04,Москва,4249.04
502484,2023-12-05,C100155,Куртка,Одежда,1,7813.71,Екатеринбург,7813.71
502082,2023-02-24,C100293,Шампунь,Красота,1,509.34,Казань,509.34
501697,2023-12-02,C100483,Bluetooth-колонка,Электроника,2,3656.31,Санкт-Петербург,7312.62
500986,2023-03-20,C100294,Умные часы,Электроника,1,6723.2,Санкт-Петербург,6723.2
500453,2023-05-14,C100053,Бутылка для воды,Спорт,1,651.89,Москва,651.89
502157,2023-11-15,C100599,Рюкзак спортивный,Спорт,-1,3073.65,Москва,3073.65
501652,2023-09-21,C100606,Bluetooth-колонка,Электроника,1,3295.44,Казань,3295.44
502642,2023-08-07,C100023,Рюкзак спортивный,Спорт,1,3612.23,Екатеринбург,3612.23
503268,2023-11-15,C100294,Bluetooth-колонка,Электроника,1,3100.62,Екатеринбург,3100.62
502533,2023-06-24,C100226,Парфюм,Красота,1,3956.17,,3956.17
500193,2023-03-02,C100294,Крем для лица,Красота,1,1248.58,Москва,1248.58
502329,2023-12-24,C100018,Powerbank,Электроника,2,1648.36,Новосибирск,3296.72
501041,2023-01-02,C100823,Настольная лампа,Дом и сад,1,1548.23,Казань,1548.23
503444,2023-12-24,C100381,Смартфон-чехол,Электроника,1,723.6,Казань,723.6
501433,2023-03-23,C100692,Органайзер,Дом и сад,1,815.48,Новосибирск,815.48
503395,2023-12-24,C100726,Футболка,Одежда,1,962.53,Казань,962.53
503245,2023-12-05,C100734,Постельное белье,Дом и сад,1,2240.69,Москва,2240.69
502713,2023-02-07,C100275,Смартфон-чехол,Электроника,1,891.05,Санкт-Петербург,891.05
500936,2023-10-24,C100848,Органайзер,Дом и сад,1,935.66,Новосибирск,935.66
502169,2023-01-25,C100302,Футболка,Одежда,1,876.71,Екатеринбург,876.71
500033,2023-01-18,C100188,Парфюм,Красота,1,3827.16,Екатеринбург,3827.16
500904,2023-11-17,C100775,Футболка,Одежда,1,838.79,Санкт-Петербург,838.79
502469,2023-06-28,C100807,Наушники,Электроника,1,2532.13,Санкт-Петербург,2532.13
502410,2023-04-21,C100177,Органайзер,Дом и сад,1,880.7,Екатеринбург,880.7
502451,2023-12-14,C100103,Наушники,Электроника,1,2713.57,Казань,2713.57
502416,2023-03-15,C100375,Футболка,Одежда,1,876.15,Екатеринбург,876.15
503114,2023-10-30,C100492,Парфюм,Красота,2,3509.42,Москва,7018.84
500627,2023-09-13,C100519,Куртка,Одежда,1,7066.14,Санкт-Петербург,7066.14
502832,2023-04-17,C100012,Набор кастрюль,Дом и сад,1,3795.88,Москва,3795.88
502409,2023-09-15,C100042,Велоперчатки,Спорт,1,946.7,Москва,946.7
500975,2023-02-11,C100418,Постельное белье,Дом и сад,1,2171.83,Москва,2171.83
502303,2023-04-29,C100848,Плед,Дом и сад,1,1690.33,Екатеринбург,1690.33
500151,2023-09-30,C100178,Наушники,Электроника,1,2754.9,Новосибирск,2754.9
502728,2023-04-27,C100671,Массажер,Красота,1,4552.45,Казань,4552.45
501898,2023-07-12,C100637,Джинсы,Одежда,1,3271.18,Москва,3271.18
503344,2023-12-17,C100119,Плед,Дом и сад,1,1810.52,Екатеринбург,1810.52
502029,2023-07-14,C100418,Гантели,Спорт,1,2416.88,Москва,2416.88
502663,2023-02-14,C100302,Powerbank,Электроника,3,1625.76,Санкт-Петербург,4877.28
502890,2023-07-01,C100695,Набор кастрюль,Дом и сад,1,3952.89,Екатеринбург,3952.89
500485,2023-12-09,C100437,Набор косметики,Красота,1,2652.59,Казань,2652.59
502001,2023-12-02,C100493,Куртка,Одежда,1,7291.27,Казань,7291.27
502442,2023-11-25,C100797,Рюкзак спортивный,Спорт,1,3794.6,Екатеринбург,3794.6
501114,2023-12-06,C100711,Плед,Дом и сад,1,1602.39,Санкт-Петербург,1602.39
500650,2023-04-16,C100064,Гантели,Спорт,1,2399.86,,2399.86
501285,2023-07-25,C100273,Смартфон-чехол,Электроника,1,743.95,Москва,743.95
501424,2023-12-09,C100777,Гантели,Спорт,1,2378.41,Новосибирск,2378.41
501314,2023-04-23,C100334,Набор кастрюль,Дом и сад,1,3896.48,Новосибирск,3896.48
501916,2023-12-18,C100080,Кроссовки,Одежда,1,5335.82,Санкт-Петербург,5335.82
501730,2023-07-13,C100587,Рюкзак спортивный,Спорт,1,3825.65,Москва,3825.65
501306,2023-05-11,C100424,Набор косметики,Красота,1,2907.88,Москва,2907.88
502399,2023-05-31,C100182,Умные часы,Электроника,1,6929.06,Москва,6929.06
501262,2023-10-24,C100818,Смартфон-чехол,Электроника,1,839.19,Москва,839.19
500946,2023-06-05,C100002,Набор косметики,Красота,1,2583.3,Казань,2583.3
503130,2023-06-09,C100439,Рюкзак спортивный,Спорт,1,3648.23,Москва,3648.23
500073,2023-04-25,C100241,Набор косметики,Красота,1,2758.06,Санкт-Петербург,2758.06
501390,2023-06-24,C100493,Шапка,Одежда,1,639.65,Москва,639.65
502424,2023-04-07,C100655,Powerbank,Электроника,3,2036.98,Казань,6110.94
503167,2023-10-11,C100242,Органайзер,Дом и сад,1,976.37,Санкт-Петербург,976.37
502004,2023-10-19,C100423,Коврик для йоги,Спорт,1,1170.04,Екатеринбург,1170.04
500763,2023-03-14,C100828,Бутылка для воды,Спорт,1,624.11,Санкт-Петербург,624.11
500090,2023-04-22,C100150,Органайзер,Дом и сад,1,1034.86,Новосибирск,1034.86
503129,2023-05-31,C100130,Смартфон-чехол,Электроника,1,731.32,Санкт-Петербург,731.32
503090,2023-01-25,C100791,Смартфон-чехол,Электроника,2,767.99,Санкт-Петербург,1535.98
500018,2023-12-08,C100632,Гантели,Спорт,1,2319.72,Санкт-Петербург,2319.72
503224,2023-12-08,C100399,Шампунь,Красота,1,533.13,Москва,533.13
500805,2023-03-21,C100413,Плед,Дом и сад,1,1535.2,Санкт-Петербург,1535.2
501313,2023-04-01,C100487,Настольная лампа,Дом и сад,2,1458.32,Санкт-Петербург,2916.64
503446,2023-12-08,C100126,Массажер,Красота,2,4693.45,Казань,9386.9
502083,2023-11-24,C100213,Массажер,Красота,1,4560.28,Казань,4560.28
500839,2023-05-15,C100418,Коврик для йоги,Спорт,2,1402.58,Москва,2805.16
501058,2023-12-20,C100231,Куртка,Одежда,2,6717.45,Москва,13434.9
500865,2023-03-08,C100173,Умные часы,Электроника,1,6752.72,Новосибирск,6752.72
502580,2023-06-05,C100807,Джинсы,Одежда,1,3580.26,Санкт-Петербург,3580.26
501874,2023-03-23,C100554,Крем для лица,Красота,2,1354.04,Санкт-Петербург,2708.08
500299,2023-06-15,C100146,Коврик для йоги,Спорт,1,1199.37,Санкт-Петербург,1199.37
502826,2023-11-21,C100118,Кроссовки,Одежда,1,5110.72,Москва,5110.72
501165,2023-06-22,C100245,Кроссовки,Одежда,1,5219.58,Москва,5219.58
502260,2023-08-26,C100524,Шампунь,Красота,1,625.79,Санкт-Петербург,625.79
501062,2023-03-11,C100435,Кроссовки,Одежда,1,5672.32,Москва,5672.32
501030,2023-11-26,C100101,Бутылка для воды,Спорт,1,587.98,Москва,587.98
503456,2023-11-08,C100639,Куртка,Одежда,2,7137.25,Новосибирск,14274.5
501443,2023-01-02,C100738,Крем для лица,Красота,2,1081.65,Москва,2163.3
500399,2023-03-06,C100570,Крем для лица,Красота,1,1125.39,,1125.39
503365,2023-11-26,C100219,Powerbank,Электроника,2,1874.44,Москва,3748.88
502202,2023-03-05,C100235,Bluetooth-колонка,Электроника,1,3159.9,Москва,3159.9
501689,2023-04-18,C100540,Бутылка для воды,Спорт,-1,684.65,Екатеринбург,684.65
501917,2023-07-07,C100775,Бутылка для воды,Спорт,1,623.67,Санкт-Петербург,623.67
501584,2023-11-07,C100498,Гантели,Спорт,2,2355.76,Новосибирск,4711.52
500396,2023-08-11,C100566,Крем для лица,Красота,3,1332.67,Новосибирск,3998.01
500095,2023-10-26,C100677,Шампунь,Красота,1,552.51,Казань,552.51
501105,2023-02-11,C100418,Футболка,Одежда,1,886.3,Москва,886.3
502753,2023-09-10,C100426,Bluetooth-колонка,Электроника,2,2957.64,Москва,5915.28
503464,2023-11-18,C100831,Bluetooth-колонка,Электроника,1,3120.97,Санкт-Петербург,3120.97
501327,2023-08-01,C100394,Кроссовки,Одежда,1,5627.79,Екатеринбург,5627.79
501263,2023-05-15,C100572,Кроссовки,Одежда,1,4980.45,Санкт-Петербург,4980.45
501622,2023-02-13,C100441,Крем для лица,Красота,1,1313.0,Санкт-Петербург,1313.0
503055,2023-03-22,C100624,Велоперчатки,Спорт,2,952.85,Новосибирск,1905.7
502714,2023-05-04,C100173,Наушники,Электроника,1,2850.77,Москва,2850.77
502196,2023-12-20,C100338,Футболка,Одежда,1,903.04,Санкт-Петербург,903.04
501292,2023-03-14,C100133,Шампунь,Красота,1,578.95,Казань,578.95
502865,2023-10-15,C100383,Рюкзак спортивный,Спорт,1,3546.41,Санкт-Петербург,3546.41
502297,2023-05-31,C100348,Бутылка для воды,Спорт,1,634.37,Екатеринбург,634.37
500662,2023-01-10,C100410,Гантели,Спорт,3,2527.54,Казань,7582.62
501448,2023-03-06,C100734,Кроссовки,Одежда,1,5737.2,Екатеринбург,5737.2
503132,2023-10-03,C100166,Powerbank,Электроника,1,1872.93,Санкт-Петербург,1872.93
502655,2023-05-26,C100597,Футболка,Одежда,1,850.47,Санкт-Петербург,850.47
500318,2023-07-05,C100150,Шапка,Одежда,1,799.19,Новосибирск,799.19
501725,2023-09-26,C100584,Футболка,Одежда,1,993.61,Москва,993.61
503393,2023-11-22,C100363,Смартфон-чехол,Электроника,2,880.05,Санкт-Петербург,1760.1
500948,2023-05-16,C100570,Органайзер,Дом и сад,1,925.71,Новосибирск,925.71
502555,2023-02-18,C100262,Шапка,Одежда,2,798.53,Новосибирск,1597.06
500771,2023-02-22,C100501,Парфюм,Красота,2,3595.07,Санкт-Петербург,7190.14
501683,2023-04-02,C100726,Плед,Дом и сад,1,1627.66,Санкт-Петербург,1627.66
501833,2023-11-18,C100606,Powerbank,Электроника,1,1849.92,Казань,1849.92
500545,2023-03-27,C100319,Bluetooth-колонка,Электроника,1,3659.38,Екатеринбург,3659.38
501184,2023-09-03,C100393,Куртка,Одежда,1,7257.43,Екатеринбург,7257.43
501445,2023-09-02,C100377,Велоперчатки,Спорт,1,896.13,Москва,896.13
502434,2023-05-12,C100566,Шапка,Одежда,1,742.43,Екатеринбург,742.43
500636,2023-05-24,C100513,Набор кастрюль,Дом и сад,1,4707.55,Санкт-Петербург,4707.55
503035,2023-05-06,C100302,Крем для лица,Красота,1,1134.84,Санкт-Петербург,1134.84
503436,2023-12-21,C100759,Набор косметики,Красота,1,2429.18,Москва,2429.18
500109,2023-05-17,C100086,Джинсы,Одежда,2,3447.16,Санкт-Петербург,6894.32
502988,2023-06-02,C100002,Рюкзак спортивный,Спорт,2,3685.66,Москва,7371.32
501565,2023-12-06,C100377,Гантели,Спорт,1,2346.15,Новосибирск,2346.15
502064,2023-06-12,C100428,Смартфон-чехол,Электроника,1,850.78,Москва,850.78
502364,2023-06-25,C100519,Постельное белье,Дом и сад,1,2353.8,Казань,2353.8
501950,2023-05-31,C100606,Рюкзак спортивный,Спорт,1,3673.16,Екатеринбург,3673.16
503238,2023-12-17,C100341,Powerbank,Электроника,1,1907.3,Москва,1907.3
503004,2023-02-24,C100659,Набор косметики,Красота,1,2818.04,Москва,2818.04
500140,2023-05-31,C100607,Рюкзак спортивный,Спорт,1,3898.6,Казань,3898.6
500713,2023-05-05,C100250,Бутылка для воды,Спорт,2,671.5,Москва,1343.0
501921,2023-06-05,C100838,Powerbank,Электроника,1,2067.72,Москва,2067.72
500288,2023-11-05,C100742,Массажер,Красота,1,4214.09,Санкт-Петербург,4214.09
502618,2023-11-02,C100536,Массажер,Красота,2,3752.25,Казань,7504.5
500824,2023-12-07,C100382,Настольная лампа,Дом и сад,1,1445.31,Екатеринбург,1445.31
501749,2023-02-07,C100343,Набор кастрюль,Дом и сад,2,3876.14,Санкт-Петербург,7752.28
502869,2023-04-17,C100149,Плед,Дом и сад,2,1806.17,Казань,3612.34
502072,2023-11-22,C100053,Футболка,Одежда,1,894.09,Москва,894.09
501660,2023-08-21,C100375,Умные часы,Электроника,1,5904.24,Новосибирск,5904.24
502535,2023-03-03,C100821,Джинсы,Одежда,2,2965.16,Москва,5930.32
502795,2023-12-05,C100100,Крем для лица,Красота,1,1273.02,Москва,1273.02
503045,2023-12-21,C100675,Парфюм,Красота,1,4291.98,Екатеринбург,4291.98
501241,2023-11-26,C100584,Набор кастрюль,Дом и сад,1,4545.42,Екатеринбург,4545.42
501748,2023-07-14,C100287,Гантели,Спорт,1,2318.9,Москва,2318.9
501940,2023-12-10,C100253,Органайзер,Дом и сад,2,926.68,Новосибирск,1853.36
500526,2023-06-18,C100018,Бутылка для воды,Спорт,1,624.49,Новосибирск,624.49
501779,2023-02-18,C100680,Кроссовки,Одежда,1,5880.31,Новосибирск,5880.31
500507,2023-04-18,C100565,Гантели,Спорт,1,2221.77,Екатеринбург,2221.77
502243,2023-10-03,C100294,Смартфон-чехол,Электроника,1,753.71,Санкт-Петербург,753.71
500397,2023-05-13,C100510,Настольная лампа,Дом и сад,1,1475.35,Москва,1475.35
502658,2023-11-23,C100347,Шампунь,Красота,3,536.05,Санкт-Петербург,1608.15
500892,2023-11-08,C100498,Bluetooth-колонка,Электроника,1,3073.18,Новосибирск,3073.18
503146,2023-01-18,C100282,Гантели,Спорт,1,2433.24,Москва,2433.24
501280,2023-09-30,C100009,Кроссовки,Одежда,2,5394.29,Екатеринбург,10788.58
500878,2023-07-31,C100078,Набор кастрюль,Дом и сад,2,4008.3,Санкт-Петербург,8016.6
501870,2023-05-30,C100668,Велоперчатки,Спорт,1,987.12,Новосибирск,987.12
500014,2023-05-30,C100313,Велоперчатки,Спорт,1,924.12,Москва,924.12
503409,2023-12-13,C100828,Коврик для йоги,Спорт,1,1328.44,Екатеринбург,1328.44
501460,2023-10-25,C100612,Футболка,Одежда,1,894.13,Новосибирск,894.13
502444,2023-05-06,C100615,Bluetooth-колонка,Электроника,1,3613.23,Москва,3613.23
500377,2023-09-30,C100289,Шапка,Одежда,2,751.02,Санкт-Петербург,1502.04
502086,2023-08-29,C100669,Джинсы,Одежда,1,3073.85,Казань,3073.85
500858,2023-10-03,C100776,Коврик для йоги,Спорт,1,1184.29,Новосибирск,1184.29
500504,2023-07-21,C100602,Набор кастрюль,Дом и сад,2,3787.22,Санкт-Петербург,7574.44
501082,2023-02-16,C100299,Шапка,Одежда,1,677.84,,677.84
500047,2023-06-24,C100209,Кроссовки,Одежда,2,5288.93,Москва,10577.86
502839,2023-03-20,C100564,Умные часы,Электроника,1,6037.02,Санкт-Петербург,6037.02
500267,2023-08-25,C100550,Набор кастрюль,Дом и сад,1,3945.32,Казань,3945.32
501873,2023-12-30,C100786,Джинсы,Одежда,1,3568.89,Новосибирск,3568.89
503084,2023-02-09,C100822,Смартфон-чехол,Электроника,1,748.18,Москва,748.18
503174,2023-11-15,C100176,Настольная лампа,Дом и сад,1,1487.6,Новосибирск,1487.6
501023,2023-08-30,C100848,Куртка,Одежда,1,6761.57,Новосибирск,6761.57
500233,2023-08-29,C100195,Куртка,Одежда,2,6225.08,Екатеринбург,12450.16
503236,2023-11-18,C100054,Коврик для йоги,Спорт,1,1374.49,Москва,1374.49
502991,2023-05-08,C100014,Шапка,Одежда,1,792.61,Новосибирск,792.61
503286,2023-11-06,C100378,Парфюм,Красота,1,4196.48,Екатеринбург,4196.48
502417,2023-09-18,C100708,Кроссовки,Одежда,1,5555.93,Москва,5555.93
502003,2023-08-01,C100386,Парфюм,Красота,1,4040.85,Казань,4040.85
501366,2023-12-06,C100222,Футболка,Одежда,1,987.31,Новосибирск,987.31
500174,2023-07-15,C100145,Велоперчатки,Спорт,2,886.53,Москва,1773.06
501166,2023-03-24,C100197,Смартфон-чехол,Электроника,1,860.96,Санкт-Петербург,860.96
500205,2023-01-27,C100641,Набор кастрюль,Дом и сад,1,4637.17,Санкт-Петербург,4637.17
502337,2023-07-03,C100728,Велоперчатки,Спорт,1,985.57,Екатеринбург,985.57
503220,2023-11-17,C100614,Гантели,Спорт,1,2516.23,Екатеринбург,2516.23
501178,2023-03-08,C100422,Наушники,Электроника,2,2357.37,Санкт-Петербург,4714.74
501163,2023-02-10,C100777,Футболка,Одежда,1,847.73,Санкт-Петербург,847.73
500631,2023-12-27,C100651,Гантели,Спорт,1,2314.23,Москва,2314.23
500682,2023-04-09,C100668,Коврик для йоги,Спорт,1,1271.26,Казань,1271.26
503400,2023-12-15,C100614,Постельное белье,Дом и сад,1,2281.7,Москва,2281.7
502516,2023-10-04,C100447,Бутылка для воды,Спорт,2,667.24,Новосибирск,1334.48
501204,2023-07-05,C100361,Умные часы,Электроника,2,6186.42,Казань,12372.84
502349,2023-07-15,C100576,Шампунь,Красота,2,539.15,Екатеринбург,1078.3
502021,2023-10-22,C100831,Набор косметики,Красота,1,2601.22,Москва,2601.22
500622,2023-03-06,C100295,Набор косметики,Красота,1,2793.86,Екатеринбург,2793.86
502874,2023-12-30,C100270,Шапка,Одежда,1,683.35,Новосибирск,683.35
501883,2023-06-19,C100101,Шампунь,Красота,3,549.71,Екатеринбург,1649.13
502056,2023-01-08,C100498,Смартфон-чехол,Электроника,1,902.3,Москва,902.3
501107,2023-09-22,C100693,Рюкзак спортивный,Спорт,1,3657.02,Екатеринбург,3657.02
502373,2023-09-22,C100702,Гантели,Спорт,1,2047.8,Санкт-Петербург,2047.8
500133,2023-05-21,C100059,Органайзер,Дом и сад,2,981.23,Екатеринбург,1962.46
501560,2023-02-19,C100522,Джинсы,Одежда,2,3437.21,Санкт-Петербург,6874.42
501125,2023-10-26,C100455,Футболка,Одежда,1,1003.27,Санкт-Петербург,1003.27
501037,2023-11-29,C100655,Джинсы,Одежда,1,3489.41,Москва,3489.41
500645,2023-08-14,C100765,Умные часы,Электроника,1,6323.03,Казань,6323.03
500779,2023-06-20,C100186,Бутылка для воды,Спорт,1,593.85,Новосибирск,593.85
502558,2023-10-09,C100423,Гантели,Спорт,2,2148.19,Москва,4296.38
503201,2023-11-03,C100698,Футболка,Одежда,1,823.2,Екатеринбург,823.2
502517,2023-08-07,C100697,Bluetooth-колонка,Электроника,2,3575.7,Казань,7151.4
501276,2023-03-14,C100129,Bluetooth-колонка,Электроника,1,3192.77,Новосибирск,3192.77
501733,2023-10-19,C100775,Органайзер,Дом и сад,2,1019.23,Санкт-Петербург,2038.46
501353,2023-05-14,C100590,Крем для лица,Красота,1,1171.54,Екатеринбург,1171.54
502900,2023-01-30,C100760,Powerbank,Электроника,2,1962.36,Москва,3924.72
